20,	20.97,	relativeTimeInSec
20,	Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/input/statistics,	EncodingPath
20,	dr02,	Producer
20,	best-effort-new,	class_stats_class_name
20,	policy-param-unit-bytes,	class_stats_queue_stats_array_queue_average_length_unit
20,	0,	rlass_stats_queue_stats_array_queue_average_length_value
20,	4294967295,	class_stats_queue_stats_array_queue_id
20,	HundredGigE0/1/0/22,	interface_name
20,	Ingress_policy-new,	policy_name
20,	Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/input/statistics,	name
20,	20.97,	relativeTimeInSec
20,	Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/input/statistics,	EncodingPath
20,	dr02,	Producer
20,	premium-new,	class_stats_class_name
20,	0,	class_stats_general_stats_total_drop_bytes
20,	0,	class_stats_general_stats_total_drop_packets
20,	0,	class_stats_general_stats_total_drop_rate
20,	0,	class_stats_general_stats_total_transmit_rate
20,	11972338641915,	class_stats_general_stats_transmit_bytes
20,	7996262856,	lass_stats_general_stats_transmit_packets
20,	,	class_stats_queue_stats_array_queue_average_length_unit
20,	HundredGigE0/1/0/23,	interface_name
20,	Ingress_policy-new,	policy_name
20,	Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/input/statistics,	name
20,	20.97,	relativeTimeInSec
20,	Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/input/statistics,	EncodingPath
20,	dr02,	Producer
20,	best-effort-new,	class_stats_class_name
20,	policy-param-unit-ms,	class_stats_queue_stats_array_queue_average_length_unit
20,	0,	rlass_stats_queue_stats_array_queue_average_length_value
20,	4294967295,	class_stats_queue_stats_array_queue_id
20,	HundredGigE0/1/0/22,	interface_name
20,	Ingress_policy-new,	policy_name
20,	Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/input/statistics,	name
20,	20.97,	relativeTimeInSec
20,	Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/input/statistics,	EncodingPath
20,	dr02,	Producer
20,	best-effort-new,	class_stats_class_name
20,	0,	class_stats_general_stats_total_drop_bytes
20,	0,	class_stats_general_stats_total_drop_packets
20,	0,	class_stats_general_stats_total_drop_rate
20,	0,	class_stats_general_stats_total_transmit_rate
20,	4778222361666,	class_stats_general_stats_transmit_bytes
20,	3172300074,	lass_stats_general_stats_transmit_packets
20,	,	class_stats_queue_stats_array_queue_average_length_unit
20,	HundredGigE0/1/0/22,	interface_name
20,	Ingress_policy-new,	policy_name
20,	Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/input/statistics,	name
20,	20.97,	relativeTimeInSec
20,	Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/input/statistics,	EncodingPath
20,	dr02,	Producer
20,	class-default,	class_stats_class_name
20,	0,	class_stats_general_stats_total_drop_bytes
20,	0,	class_stats_general_stats_total_drop_packets
20,	0,	class_stats_general_stats_total_drop_rate
20,	94639909,	class_stats_general_stats_total_transmit_rate
20,	3088039659658147,	class_stats_general_stats_transmit_bytes
20,	2157551520260,	lass_stats_general_stats_transmit_packets
20,	,	class_stats_queue_stats_array_queue_average_length_unit
20,	HundredGigE0/1/0/22,	interface_name
20,	Ingress_policy-new,	policy_name
20,	Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/input/statistics,	name
20,	20.97,	relativeTimeInSec
20,	Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/input/statistics,	EncodingPath
20,	dr02,	Producer
20,	premium-new,	class_stats_class_name
20,	0,	class_stats_general_stats_total_drop_bytes
20,	0,	class_stats_general_stats_total_drop_packets
20,	0,	class_stats_general_stats_total_drop_rate
20,	0,	class_stats_general_stats_total_transmit_rate
20,	11602987264250,	class_stats_general_stats_transmit_bytes
20,	7750828432,	lass_stats_general_stats_transmit_packets
20,	,	class_stats_queue_stats_array_queue_average_length_unit
20,	HundredGigE0/1/0/22,	interface_name
20,	Ingress_policy-new,	policy_name
20,	Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/input/statistics,	name
20,	20.97,	relativeTimeInSec
20,	Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/input/statistics,	EncodingPath
20,	dr02,	Producer
20,	premium-new,	class_stats_class_name
20,	0,	lass_stats_queue_stats_array_conform_bytes
20,	0,	class_stats_queue_stats_array_conform_packets
20,	0,	class_stats_queue_stats_array_exceed_bytes
20,	0,	class_stats_queue_stats_array_exceed_packets
20,	,	class_stats_queue_stats_array_queue_average_length_unit
20,	4294967295,	class_stats_queue_stats_array_queue_id
20,	0,	class_stats_queue_stats_array_random_drop_bytes
20,	0,	class_stats_queue_stats_array_random_drop_packets
20,	0,	rlass_stats_queue_stats_array_tail_drop_bytes
20,	0,	class_stats_queue_stats_array_tail_drop_packets
20,	HundredGigE0/1/0/23,	interface_name
20,	Ingress_policy-new,	policy_name
20,	Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/input/statistics,	name
20,	20.97,	relativeTimeInSec
20,	Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/input/statistics,	EncodingPath
20,	dr02,	Producer
20,	premium-new,	class_stats_class_name
20,	0,	lass_stats_queue_stats_array_conform_bytes
20,	0,	class_stats_queue_stats_array_conform_packets
20,	0,	class_stats_queue_stats_array_exceed_bytes
20,	0,	class_stats_queue_stats_array_exceed_packets
20,	,	class_stats_queue_stats_array_queue_average_length_unit
20,	4294967295,	class_stats_queue_stats_array_queue_id
20,	0,	class_stats_queue_stats_array_random_drop_bytes
20,	0,	class_stats_queue_stats_array_random_drop_packets
20,	0,	rlass_stats_queue_stats_array_tail_drop_bytes
20,	0,	class_stats_queue_stats_array_tail_drop_packets
20,	HundredGigE0/1/0/22,	interface_name
20,	Ingress_policy-new,	policy_name
20,	Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/input/statistics,	name
20,	20.97,	relativeTimeInSec
20,	Cisco-IOS-XR-qos-ma-oper:qos/interface-table/interface/input/statistics,	EncodingPath
20,	dr02,	Producer
20,	class-default,	class_stats_class_name
20,	0,	lass_stats_queue_stats_array_conform_bytes
20,	0,	class_stats_queue_stats_array_conform_packets
20,	0,	class_stats_queue_stats_array_exceed_bytes
20,	0,	class_stats_queue_stats_array_exceed_packets
20,	,	class_stats_queue_stats_array_queue_average_length_unit
20,	4294967295,	class_stats_queue_stats_array_queue_id
20,	0,	class_stats_queue_stats_array_random_drop_bytes
20,	0,	class_stats_queue_stats_array_random_drop_packets
20,	0,	rlass_stats_queue_stats_array_tail_drop_bytes
20,	0,	class_stats_queue_stats_array_tail_drop_packets
